time,cpu,percpu,mem,ram,disk,disk_io,network,gpu load,gpu memutil
2021-05-18 20:47:40.408104,2.5,19.940000000000005,51069.05859375,90043.32421875,11307.96484375,"{'rc': 0, 'wc': 1229, 'rb': 0, 'wb': 625483776}","{'sent': 47396, 'recv': 10901884}",0.0,0.0
2021-05-18 20:47:45.716146,51.5,93.21000000000001,50370.59375,89353.10546875,11307.96484375,"{'rc': 0, 'wc': 1229, 'rb': 0, 'wb': 625483776}","{'sent': 47396, 'recv': 10980904}",0.0,0.0
2021-05-18 20:47:50.814769,2.5,2.55,51169.9765625,90145.84375,11307.96484375,"{'rc': 0, 'wc': 1229, 'rb': 0, 'wb': 625483776}","{'sent': 47674, 'recv': 11055970}",0.0,0.0
2021-05-18 20:47:55.549068,2.5,2.5,51170.69140625,90146.390625,11307.96484375,"{'rc': 0, 'wc': 1229, 'rb': 0, 'wb': 625483776}","{'sent': 47674, 'recv': 11122630}",0.0,0.0
2021-05-18 20:48:00.264055,81.6,78.785,51782.62109375,90757.98046875,11307.96875,"{'rc': 0, 'wc': 1229, 'rb': 0, 'wb': 625483776}","{'sent': 49323, 'recv': 11196548}",0.0,0.0
2021-05-18 20:48:06.005614,64.9,59.59749999999999,46842.65625,85830.42578125,11307.9765625,"{'rc': 0, 'wc': 1233, 'rb': 0, 'wb': 625537024}","{'sent': 82491, 'recv': 11309138}",0.0,0.0
2021-05-18 20:48:10.922798,2.7,2.75,51490.18359375,90465.83984375,11307.98046875,"{'rc': 1, 'wc': 1237, 'rb': 131072, 'wb': 625586176}","{'sent': 111704, 'recv': 11403654}",0.0,0.0
2021-05-18 20:48:15.965925,63.3,81.91000000000001,52035.73828125,91011.5234375,11307.98828125,"{'rc': 2, 'wc': 1241, 'rb': 262144, 'wb': 625635328}","{'sent': 142526, 'recv': 11505488}",0.0,0.0
2021-05-18 20:48:21.529937,57.9,99.35,62511.90234375,101477.4296875,11307.99609375,"{'rc': 2, 'wc': 1244, 'rb': 262144, 'wb': 625676288}","{'sent': 176126, 'recv': 11634014}",0.0,0.0
2021-05-18 20:48:27.668112,100.0,75.14750000000001,111426.73046875,150305.046875,11307.99609375,"{'rc': 2, 'wc': 1247, 'rb': 262144, 'wb': 625717248}","{'sent': 185451, 'recv': 11755777}",0.0,0.0
2021-05-18 20:48:34.390207,100.0,54.3725,110633.0625,149504.5234375,11307.99609375,"{'rc': 2, 'wc': 1638, 'rb': 262144, 'wb': 627920896}","{'sent': 186096, 'recv': 11886685}",0.0,0.0
2021-05-18 20:48:42.760137,98.2,98.0625,94896.19921875,133791.9921875,11307.99609375,"{'rc': 2, 'wc': 1653, 'rb': 262144, 'wb': 627986432}","{'sent': 186096, 'recv': 12025105}",0.0,0.0
2021-05-18 20:48:50.342620,20.0,20.1,110706.5625,149568.51953125,11307.99609375,"{'rc': 2, 'wc': 1653, 'rb': 262144, 'wb': 627986432}","{'sent': 187689, 'recv': 12142529}",0.0,0.0
2021-05-18 20:48:56.985174,17.5,17.15,110707.68359375,149568.64453125,11307.99609375,"{'rc': 2, 'wc': 1655, 'rb': 262144, 'wb': 628011008}","{'sent': 189283, 'recv': 12244953}",0.0,0.0
2021-05-18 20:49:03.344436,2.8,2.5,110709.0234375,149568.79296875,11307.99609375,"{'rc': 2, 'wc': 1655, 'rb': 262144, 'wb': 628011008}","{'sent': 192466, 'recv': 12346833}",0.0,0.0
2021-05-18 20:49:09.980626,2.5,2.5,110709.5390625,149568.796875,11307.99609375,"{'rc': 2, 'wc': 1657, 'rb': 262144, 'wb': 628035584}","{'sent': 199902, 'recv': 12460187}",0.0,0.0
2021-05-18 20:49:16.370258,2.5,2.5,110710.14453125,149568.0703125,11307.99609375,"{'rc': 2, 'wc': 1659, 'rb': 262144, 'wb': 628060160}","{'sent': 200794, 'recv': 12562117}",0.0,0.0
2021-05-18 20:49:23.989434,98.3,100.0,102720.34375,141606.8984375,11307.99609375,"{'rc': 2, 'wc': 1722, 'rb': 262144, 'wb': 628346880}","{'sent': 200794, 'recv': 12677317}",0.0,0.0
2021-05-18 20:49:30.699769,97.9,96.7,76596.3984375,115525.21484375,11307.99609375,"{'rc': 2, 'wc': 1727, 'rb': 262144, 'wb': 628367360}","{'sent': 200794, 'recv': 12785197}",0.0,0.0
2021-05-18 20:49:37.700961,57.0,93.33250000000001,52637.12890625,91614.95703125,11307.99609375,"{'rc': 2, 'wc': 1728, 'rb': 262144, 'wb': 628371456}","{'sent': 200848, 'recv': 12890437}",0.0,0.0
2021-05-18 20:49:43.173168,2.5,2.5,51334.4375,90312.16796875,11307.99609375,"{'rc': 2, 'wc': 1729, 'rb': 262144, 'wb': 628375552}","{'sent': 201396, 'recv': 12979429}",0.0,0.0
2021-05-18 20:49:48.018651,2.5,2.525,51336.4375,90312.55078125,11307.99609375,"{'rc': 2, 'wc': 1729, 'rb': 262144, 'wb': 628375552}","{'sent': 201577, 'recv': 13055649}",0.0,0.0
2021-05-18 20:49:52.997971,88.6,99.925,52036.3984375,91011.08203125,11307.99609375,"{'rc': 2, 'wc': 1729, 'rb': 262144, 'wb': 628375552}","{'sent': 202990, 'recv': 13136633}",0.0,0.0
2021-05-18 20:49:58.087915,49.4,80.35499999999999,47894.92578125,86881.22265625,11307.99609375,"{'rc': 2, 'wc': 1731, 'rb': 262144, 'wb': 628400128}","{'sent': 203322, 'recv': 13219379}",0.0,0.0
2021-05-18 20:50:02.796799,2.5,2.5,51725.734375,90711.1484375,11324.01953125,"{'rc': 2, 'wc': 1822, 'rb': 262144, 'wb': 637222912}","{'sent': 203539, 'recv': 13301159}",0.0,0.0
2021-05-18 20:50:07.801983,2.5,2.55,51726.54296875,90711.25,11324.01953125,"{'rc': 2, 'wc': 1843, 'rb': 262144, 'wb': 645672960}","{'sent': 203593, 'recv': 13387259}",0.0,0.0
2021-05-18 20:50:12.749654,20.7,83.29249999999999,51756.02734375,90742.04296875,11324.01953125,"{'rc': 2, 'wc': 1843, 'rb': 262144, 'wb': 645672960}","{'sent': 203593, 'recv': 13466099}",0.0,0.0
2021-05-18 20:50:18.316682,89.8,47.510000000000005,48220.42578125,87207.6640625,11324.01953125,"{'rc': 2, 'wc': 1843, 'rb': 262144, 'wb': 645672960}","{'sent': 203593, 'recv': 13562159}",0.0,0.0
2021-05-18 20:50:23.483281,2.5,2.5,51820.60546875,90809.3125,11324.01953125,"{'rc': 2, 'wc': 1844, 'rb': 262144, 'wb': 645677056}","{'sent': 203871, 'recv': 13651865}",0.0,0.0
2021-05-18 20:50:28.341085,2.5,2.55,51822.45703125,90809.73828125,11324.01953125,"{'rc': 2, 'wc': 1845, 'rb': 262144, 'wb': 645681152}","{'sent': 203925, 'recv': 13738985}",0.0,0.0
2021-05-18 20:50:33.421604,85.1,99.875,52516.671875,91499.82421875,11324.01953125,"{'rc': 2, 'wc': 1900, 'rb': 262144, 'wb': 645935104}","{'sent': 203991, 'recv': 13833551}",0.0,0.0
2021-05-18 20:50:38.787866,66.6,60.7075,47530.109375,86528.21484375,11324.01953125,"{'rc': 2, 'wc': 1901, 'rb': 262144, 'wb': 645939200}","{'sent': 204269, 'recv': 13936037}",0.0,0.0
2021-05-18 20:50:43.460758,2.5,2.5,51812.796875,90799.5234375,11324.01953125,"{'rc': 2, 'wc': 1901, 'rb': 262144, 'wb': 645939200}","{'sent': 204323, 'recv': 14021477}",0.0,0.0
2021-05-18 20:50:48.201670,77.3,99.875,52376.8046875,91362.1640625,11324.01953125,"{'rc': 2, 'wc': 1901, 'rb': 262144, 'wb': 645939200}","{'sent': 204323, 'recv': 14104877}",0.0,0.0
2021-05-18 20:50:53.458348,99.1,90.415,80679.3984375,119615.703125,11324.01953125,"{'rc': 2, 'wc': 1901, 'rb': 262144, 'wb': 645939200}","{'sent': 204377, 'recv': 14199257}",0.0,0.0
2021-05-18 20:51:00.238253,80.2,10.267500000000002,85424.57421875,124284.984375,11324.01953125,"{'rc': 2, 'wc': 1901, 'rb': 262144, 'wb': 645939200}","{'sent': 204377, 'recv': 14329997}",0.0,0.0
2021-05-18 20:51:07.302322,77.3,6.1775,76873.3828125,115753.95703125,11324.01953125,"{'rc': 2, 'wc': 1901, 'rb': 262144, 'wb': 645939200}","{'sent': 206199, 'recv': 14456553}",0.0,0.0
2021-05-18 20:51:14.650213,98.4,98.1075,111145.46875,150018.75390625,11324.01953125,"{'rc': 2, 'wc': 1924, 'rb': 262144, 'wb': 646062080}","{'sent': 206199, 'recv': 14588673}",0.0,0.0
2021-05-18 20:51:21.645428,20.1,20.0,111013.85546875,149885.79296875,11324.01953125,"{'rc': 2, 'wc': 1924, 'rb': 262144, 'wb': 646062080}","{'sent': 206253, 'recv': 14707533}",0.0,0.0
2021-05-18 20:51:28.272037,10.9,6.594999999999999,111015.71484375,149886.32421875,11324.01953125,"{'rc': 2, 'wc': 1924, 'rb': 262144, 'wb': 646062080}","{'sent': 210300, 'recv': 14828542}",0.0,0.0
2021-05-18 20:51:34.874350,5.0,5.0,111017.03125,149885.9140625,11324.01953125,"{'rc': 2, 'wc': 1939, 'rb': 262144, 'wb': 646152192}","{'sent': 210865, 'recv': 14949164}",0.0,0.0
2021-05-18 20:51:41.616515,3.6,2.525,111018.19140625,149886.0,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 210865, 'recv': 15061484}",0.0,0.0
2021-05-18 20:51:48.084145,2.5,2.55,111019.62109375,149885.953125,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 210865, 'recv': 15169004}",0.0,0.0
2021-05-18 20:51:54.567044,2.5,2.5,76858.75,115728.94921875,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 210865, 'recv': 15281984}",0.0,0.0
2021-05-18 20:52:02.294114,8.2,41.9625,76870.0234375,115809.69140625,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 211413, 'recv': 15414232}",0.0,0.0
2021-05-18 20:52:09.456758,94.7,43.0575,42642.55078125,81580.359375,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 211413, 'recv': 15532312}",0.0,0.0
2021-05-18 20:52:15.245025,57.8,76.72999999999999,47642.44140625,86637.40625,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 211961, 'recv': 15627904}",0.0,0.0
2021-05-18 20:52:20.108410,2.5,2.5,51683.2109375,90668.44921875,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212003, 'recv': 15702484}",0.0,0.0
2021-05-18 20:52:24.941032,2.5,15.1,51683.91796875,90669.515625,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212003, 'recv': 15783844}",5.0,0.0
2021-05-18 20:52:30.398316,40.3,93.55250000000001,51913.8359375,90903.9609375,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212003, 'recv': 15872644}",0.0,0.0
2021-05-18 20:52:35.485032,2.5,2.5,51962.265625,90950.4921875,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212281, 'recv': 15955330}",0.0,0.0
2021-05-18 20:52:40.529013,2.5,2.5,51963.94140625,90950.57421875,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212281, 'recv': 16038490}",0.0,0.0
2021-05-18 20:52:45.523243,81.0,95.14,52454.96875,91440.60546875,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212281, 'recv': 16120750}",0.0,0.0
2021-05-18 20:52:51.443084,63.3,78.5225,48064.2890625,87060.90625,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 212613, 'recv': 16216096}",0.0,0.0
2021-05-18 20:52:56.141923,2.5,2.5,51900.32421875,90887.5859375,11324.01953125,"{'rc': 2, 'wc': 1943, 'rb': 262144, 'wb': 646168576}","{'sent': 214262, 'recv': 16302920}",0.0,0.0
2021-05-18 20:53:01.112649,2.5,2.5,51900.58203125,90888.0859375,11324.01953125,"{'rc': 2, 'wc': 1952, 'rb': 262144, 'wb': 646234112}","{'sent': 214740, 'recv': 16414370}",0.0,0.0
2021-05-18 20:53:06.278992,82.7,100.0,52356.29296875,91341.87109375,11324.01953125,"{'rc': 2, 'wc': 1956, 'rb': 262144, 'wb': 646250496}","{'sent': 214794, 'recv': 16534850}",0.0,0.0
2021-05-18 20:53:11.393716,62.8,87.6125,48051.0703125,87047.96875,11324.01953125,"{'rc': 2, 'wc': 1956, 'rb': 262144, 'wb': 646250496}","{'sent': 216665, 'recv': 16620900}",0.0,0.0
2021-05-18 20:53:15.917627,2.5,2.5,52037.51953125,91024.46484375,11324.01953125,"{'rc': 2, 'wc': 1965, 'rb': 262144, 'wb': 646316032}","{'sent': 216665, 'recv': 16694220}",0.0,0.0
2021-05-18 20:53:20.717754,2.5,32.894999999999996,52038.6015625,91025.296875,11324.01953125,"{'rc': 2, 'wc': 1969, 'rb': 262144, 'wb': 646332416}","{'sent': 216769, 'recv': 16776600}",0.0,0.0
2021-05-18 20:53:25.939877,99.8,41.815000000000005,42971.75,81978.1875,11324.01953125,"{'rc': 2, 'wc': 1969, 'rb': 262144, 'wb': 646332416}","{'sent': 216823, 'recv': 16866360}",0.0,0.0
2021-05-18 20:53:30.892770,100.0,100.0,87734.328125,126657.8359375,11324.01953125,"{'rc': 2, 'wc': 1969, 'rb': 262144, 'wb': 646332416}","{'sent': 216889, 'recv': 16945146}",0.0,0.0
2021-05-18 20:53:38.142476,99.7,100.0,115111.6015625,153991.82421875,11324.01953125,"{'rc': 2, 'wc': 1969, 'rb': 262144, 'wb': 646332416}","{'sent': 216943, 'recv': 17065446}",0.0,0.0
2021-05-18 20:53:47.401931,98.2,97.9225,95636.69921875,134542.765625,11324.01953125,"{'rc': 2, 'wc': 1978, 'rb': 262144, 'wb': 646402048}","{'sent': 218591, 'recv': 17222170}",6.0,0.0
2021-05-18 20:53:55.005490,20.1,20.05,111020.80859375,149894.08984375,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218591, 'recv': 17347030}",0.0,0.0
2021-05-18 20:54:01.395959,18.1,17.55,111023.64453125,149893.94921875,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218591, 'recv': 17464510}",0.0,0.0
2021-05-18 20:54:07.988917,10.0,10.0525,111025.703125,149893.87890625,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218873, 'recv': 17580202}",0.0,0.0
2021-05-18 20:54:14.283309,2.5,2.5,111026.6328125,149893.890625,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218873, 'recv': 17697862}",0.0,0.0
2021-05-18 20:54:20.622062,2.5,2.5,111027.3515625,149894.3671875,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218927, 'recv': 17835456}",0.0,0.0
2021-05-18 20:54:26.938910,2.5,2.5,111027.86328125,149893.98828125,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218927, 'recv': 17949756}",0.0,0.0
2021-05-18 20:54:33.200939,100.0,64.00249999999998,110990.5703125,149866.10546875,11324.01953125,"{'rc': 2, 'wc': 1982, 'rb': 262144, 'wb': 646418432}","{'sent': 218927, 'recv': 18072576}",0.0,0.0
2021-05-18 20:54:44.451158,60.0,94.20250000000001,48353.7109375,87345.5625,11324.01953125,"{'rc': 2, 'wc': 1991, 'rb': 262144, 'wb': 646488064}","{'sent': 220521, 'recv': 18290860}",0.0,0.0
2021-05-18 20:54:49.931290,2.5,2.5,51896.40625,90883.16796875,11324.01953125,"{'rc': 2, 'wc': 1995, 'rb': 262144, 'wb': 646504448}","{'sent': 221123, 'recv': 18394132}",0.0,0.0
2021-05-18 20:54:54.918877,2.5,2.5,51896.80859375,90883.28515625,11324.01953125,"{'rc': 2, 'wc': 1995, 'rb': 262144, 'wb': 646504448}","{'sent': 221123, 'recv': 18487432}",0.0,0.0
2021-05-18 20:54:59.944335,82.1,99.875,52475.4453125,91460.65625,11324.01953125,"{'rc': 2, 'wc': 1995, 'rb': 262144, 'wb': 646504448}","{'sent': 221834, 'recv': 18577500}",0.0,0.0
2021-05-18 20:55:05.196360,52.3,76.935,48116.25,87112.0390625,11324.01953125,"{'rc': 2, 'wc': 2004, 'rb': 262144, 'wb': 646565888}","{'sent': 222112, 'recv': 18673086}",0.0,0.0
2021-05-18 20:55:09.997357,2.5,2.5,52044.21875,91028.8359375,11324.01953125,"{'rc': 2, 'wc': 2020, 'rb': 262144, 'wb': 646688768}","{'sent': 222112, 'recv': 18756126}",0.0,0.0
2021-05-18 20:55:14.920354,2.5,2.525,52046.08203125,91029.01171875,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222112, 'recv': 18840606}",5.0,0.0
2021-05-18 20:55:19.929243,100.0,63.9175,43010.02734375,82001.41015625,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222216, 'recv': 18920286}",0.0,0.0
2021-05-18 20:55:25.167578,85.6,2.5,49766.60546875,88758.7109375,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222548, 'recv': 19005972}",0.0,0.0
2021-05-18 20:55:30.007314,2.5,2.525,51887.125,90872.7734375,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222548, 'recv': 19089012}",0.0,0.0
2021-05-18 20:55:34.920543,82.3,99.425,52472.9453125,91459.88671875,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222548, 'recv': 19167852}",0.0,0.0
2021-05-18 20:55:40.638458,71.3,61.87249999999999,47210.51171875,86209.1953125,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222826, 'recv': 19260138}",0.0,0.0
2021-05-18 20:55:45.644652,2.5,2.5,51857.6640625,90843.40234375,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222880, 'recv': 19340238}",0.0,0.0
2021-05-18 20:55:50.505202,2.5,2.525,51857.859375,90843.9140625,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 222880, 'recv': 19412478}",0.0,0.0
2021-05-18 20:55:55.269056,74.3,95.56500000000001,52481.96875,91466.8203125,11324.01953125,"{'rc': 2, 'wc': 2029, 'rb': 262144, 'wb': 646729728}","{'sent': 224648, 'recv': 19482082}",0.0,0.0
2021-05-18 20:56:00.709819,100.0,91.0,83952.66796875,122884.30078125,11324.01953125,"{'rc': 2, 'wc': 2039, 'rb': 262144, 'wb': 646799360}","{'sent': 224706, 'recv': 19565062}",5.0,0.0
2021-05-18 20:56:08.196933,35.1,95.32000000000001,99695.39453125,138602.5625,11324.02734375,"{'rc': 2, 'wc': 2043, 'rb': 262144, 'wb': 646815744}","{'sent': 230242, 'recv': 19681540}",0.0,0.0
2021-05-18 20:56:18.823603,98.4,98.45,96023.8984375,134928.83984375,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230350, 'recv': 19851100}",5.0,0.0
2021-05-18 20:56:26.542864,20.0,20.05,110888.14453125,149758.796875,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230408, 'recv': 19972300}",0.0,0.0
2021-05-18 20:56:33.100418,18.3,13.372499999999999,110889.19921875,149758.59375,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230474, 'recv': 20080186}",0.0,0.0
2021-05-18 20:56:39.400841,5.1,5.0,110890.37109375,149758.6171875,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230474, 'recv': 20181406}",0.0,0.0
2021-05-18 20:56:45.845363,2.5,2.5,110892.8515625,149758.67578125,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230582, 'recv': 20282026}",0.0,0.0
2021-05-18 20:56:52.137842,2.5,2.5,110892.3046875,149759.14453125,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230708, 'recv': 20385646}",0.0,0.0
2021-05-18 20:56:58.402039,2.5,2.55,110893.72265625,149758.7421875,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230708, 'recv': 20481046}",0.0,0.0
2021-05-18 20:57:04.717203,100.0,92.075,109237.23046875,148117.80078125,11324.02734375,"{'rc': 2, 'wc': 2072, 'rb': 262144, 'wb': 646995968}","{'sent': 230708, 'recv': 20587666}",0.0,0.0
2021-05-18 20:57:11.482934,97.1,98.0775,76783.8515625,115722.1484375,11324.02734375,"{'rc': 2, 'wc': 2075, 'rb': 262144, 'wb': 647012352}","{'sent': 231094, 'recv': 20712418}",0.0,0.0
2021-05-18 20:57:19.061007,80.7,66.73499999999999,51861.96484375,90846.63671875,11324.02734375,"{'rc': 2, 'wc': 2076, 'rb': 262144, 'wb': 647016448}","{'sent': 231684, 'recv': 20845624}",0.0,0.0
2021-05-18 20:57:24.511558,2.5,2.5,51739.25390625,90725.0546875,11324.02734375,"{'rc': 2, 'wc': 2076, 'rb': 262144, 'wb': 647016448}","{'sent': 231684, 'recv': 20941030}",0.0,0.0
2021-05-18 20:57:29.498489,2.5,2.55,51741.6953125,90725.20703125,11324.02734375,"{'rc': 2, 'wc': 2076, 'rb': 262144, 'wb': 647016448}","{'sent': 231684, 'recv': 21022090}",0.0,0.0
2021-05-18 20:57:34.568341,91.3,99.8,52309.16796875,91291.07421875,11324.02734375,"{'rc': 2, 'wc': 2076, 'rb': 262144, 'wb': 647016448}","{'sent': 235045, 'recv': 21106518}",0.0,0.0
2021-05-18 20:57:39.756978,65.0,85.75750000000001,47889.73046875,86884.9453125,11324.02734375,"{'rc': 2, 'wc': 2090, 'rb': 262144, 'wb': 647110656}","{'sent': 235323, 'recv': 21192684}",0.0,0.0
2021-05-18 20:57:44.765129,2.5,2.5,51896.13671875,90880.546875,11324.02734375,"{'rc': 2, 'wc': 2094, 'rb': 262144, 'wb': 647127040}","{'sent': 240951, 'recv': 21280744}",0.0,0.0
2021-05-18 20:57:49.868163,80.3,83.345,52593.40234375,91577.984375,11324.02734375,"{'rc': 2, 'wc': 2113, 'rb': 262144, 'wb': 647241728}","{'sent': 242546, 'recv': 21356108}",0.0,0.0
2021-05-18 20:57:55.688308,57.0,73.2775,50243.43359375,89237.0078125,11324.02734375,"{'rc': 2, 'wc': 2123, 'rb': 262144, 'wb': 647319552}","{'sent': 242600, 'recv': 21450668}",0.0,0.0
2021-05-18 20:58:01.158840,2.5,2.5,52094.2109375,91079.859375,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 243426, 'recv': 21538642}",0.0,0.0
2021-05-18 20:58:05.960464,2.5,16.9375,52095.7265625,91079.90625,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 243426, 'recv': 21615502}",5.0,0.0
2021-05-18 20:58:11.400900,99.6,71.9825,47857.5234375,86847.55078125,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 243480, 'recv': 21704422}",0.0,0.0
2021-05-18 20:58:16.452861,85.0,2.5,50197.60546875,89187.703125,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 243881, 'recv': 21791343}",0.0,0.0
2021-05-18 20:58:21.235649,2.5,2.5,52319.99609375,91302.5078125,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 243881, 'recv': 21867723}",0.0,0.0
2021-05-18 20:58:26.216553,74.3,85.22999999999999,53018.9375,92001.32421875,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 243881, 'recv': 21952143}",0.0,0.0
2021-05-18 20:58:31.928219,89.5,100.0,69343.8203125,108308.171875,11324.02734375,"{'rc': 2, 'wc': 2127, 'rb': 262144, 'wb': 647335936}","{'sent': 245475, 'recv': 22054927}",0.0,0.0
2021-05-18 20:58:37.930028,100.0,99.75,109741.7734375,148619.78515625,11324.02734375,"{'rc': 2, 'wc': 2137, 'rb': 262144, 'wb': 647413760}","{'sent': 245475, 'recv': 22173487}",0.0,0.0
2021-05-18 20:58:45.012465,100.0,55.00749999999999,111309.80078125,150185.6640625,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 245583, 'recv': 22307347}",0.0,0.0
2021-05-18 20:58:54.043165,99.1,99.25,95808.1640625,134716.265625,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 245583, 'recv': 22495447}",5.0,0.0
2021-05-18 20:59:01.763565,20.0,20.05,111396.40234375,150273.58984375,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 245637, 'recv': 22622707}",0.0,0.0
2021-05-18 20:59:08.286096,18.9,15.2,111398.69140625,150273.51171875,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 245679, 'recv': 22737127}",0.0,0.0
2021-05-18 20:59:14.861138,5.0,4.11,111399.59765625,150273.8671875,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 245783, 'recv': 22848967}",0.0,0.0
2021-05-18 20:59:21.400163,2.5,2.55,111399.203125,150273.45703125,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 245905, 'recv': 23042921}",0.0,0.0
2021-05-18 20:59:27.867661,2.5,2.55,111399.26171875,150273.5078125,11324.02734375,"{'rc': 2, 'wc': 2141, 'rb': 262144, 'wb': 647430144}","{'sent': 247499, 'recv': 23144805}",0.0,0.0
2021-05-18 20:59:34.566930,99.4,100.0,99805.40625,138703.6640625,11324.02734375,"{'rc': 2, 'wc': 2151, 'rb': 262144, 'wb': 647507968}","{'sent': 247565, 'recv': 23242971}",0.0,0.0
2021-05-18 20:59:41.748506,98.1,96.2175,77300.35546875,116234.08203125,11324.02734375,"{'rc': 2, 'wc': 2155, 'rb': 262144, 'wb': 647524352}","{'sent': 247565, 'recv': 23354991}",0.0,0.0
2021-05-18 20:59:49.957221,95.9,58.435,47517.453125,86501.71875,11324.02734375,"{'rc': 2, 'wc': 2155, 'rb': 262144, 'wb': 647524352}","{'sent': 248167, 'recv': 23489571}",0.0,0.0
2021-05-18 20:59:55.204533,2.5,2.5,52261.65234375,91244.8125,11324.02734375,"{'rc': 2, 'wc': 2155, 'rb': 262144, 'wb': 647524352}","{'sent': 248221, 'recv': 23569323}",0.0,0.0
2021-05-18 21:00:00.253303,2.5,2.55,52264.4375,91244.89453125,11324.02734375,"{'rc': 2, 'wc': 2155, 'rb': 262144, 'wb': 647524352}","{'sent': 248384, 'recv': 23655603}",0.0,0.0
